id,media_type,title,original_title,release_date,vote_average,vote_count,popularity,overview,original_language,genres,poster_url,cast,trailer_url,scraped_at,category,popularity_normalized,rating_normalized,page_batch
87917,tv,For All Mankind,For All Mankind,2019-11-01,7.742,918,54.8342,"Explore an aspirational world where NASA and the space program remained a priority and a focal point of our hopes and dreams as told through the lives of NASA astronauts, engineers, and their families.",en,"Drama, Sci-Fi & Fantasy, War & Politics",https://image.tmdb.org/t/p/w500/JP3DItWMbrrLiKR5AYUfpsNf2b.jpg,"Toby Kebbell, Mireille Enos, Edi Gathegi, Cynthy Wu, Coral Peña, Costa Ronin, Sean Kaufman, Ruby Cruz",https://www.youtube.com/watch?v=HZS9M52Bd_w,2026-05-08,new_release,0.08556599498863447,0.7742,8
74561,tv,Who's the Murderer,明星大侦探,2016-03-27,8.4,14,59.7809,"The cast is introduced to the settings and suspects of a murder case for the new episode. The cast then chooses their role in the episode, as a particular suspect or the detective.",zh,"Crime, Mystery, Reality",https://image.tmdb.org/t/p/w500/dmWr4vJgvGMH8m60fuTh0wzYGde.jpg,,,2026-05-08,new_release,0.09329780268611819,0.8400000000000001,8
4419,tv,Real Time with Bill Maher,Real Time with Bill Maher,2003-02-21,6.078,236,54.2273,"Each week Bill Maher surrounds himself with a panel of guests which include politicians, actors, comedians, musicians and the like to discuss what's going on in the world.",en,"Comedy, Talk",https://image.tmdb.org/t/p/w500/pbpoLLp4kvnYVfnEGiEhagpJuVZ.jpg,Bill Maher,,2026-05-08,new_release,0.08461739610622744,0.6078,8
30983,tv,Detective Conan,名探偵コナン,1996-01-08,8.0,744,53.8966,"The son of a world famous mystery writer, Jimmy Kudo, has achieved his own notoriety by assisting the local police as a student detective. He has always been able to solve the most difficult of criminal cases using his wits and power of reason.",ja,"Animation, Crime, Mystery, Comedy",https://image.tmdb.org/t/p/w500/rRIEFvHRy01OYzmXQBbGeW0Qilc.jpg,"Minami Takayama, Kappei Yamaguchi, Wakana Yamazaki, Akira Kamiya, Rikiya Koyama, Megumi Hayashibara, Kenichi Ogata, Yukiko Iwai",https://www.youtube.com/watch?v=1xl1fQJbl1Y,2026-05-08,new_release,0.0841005042782294,0.8,8
37854,tv,One Piece,ワンピース,1999-10-20,8.724,5239,52.2156,"Years ago, the fearsome Pirate King, Gol D. Roger was executed leaving a huge pile of treasure and the famous ""One Piece"" behind. Whoever claims the ""One Piece"" will be named the new King of the Pirates.

Monkey D. Luffy, a boy who consumed a ""Devil Fruit,"" decides to follow in the footsteps of his idol, the pirate Shanks, and find the One Piece. It helps, of course, that his body has the properties of rubber and that he's surrounded by a bevy of skilled fighters and thieves to help him along the way.

Luffy will do anything to get the One Piece and become King of the Pirates!",ja,"Action & Adventure, Comedy, Animation",https://image.tmdb.org/t/p/w500/dB4EDhre2dsC2kxYDavyKWqLQwi.jpg,"Mayumi Tanaka, Kazuya Nakai, Akemi Okamura, Kappei Yamaguchi, Hiroaki Hirata",https://www.youtube.com/watch?v=1KMcoJBMWE4,2026-05-08,new_release,0.08147306199560259,0.8724000000000001,8
98031,tv,Keep Running,奔跑吧,2014-10-10,5.7,11,57.4932,"Hurry Up, Brother! is a Chinese variety show based off the original Korean variety show, Running Man. It is created by SBS and co-produced with Zhejiang Television. It first aired on October 10, 2014. This show is classified as a game-variety show, where the MCs and guests complete missions in a landmark to win a race. In 2017, the show officially changed its name to ""Keep Running"".",zh,"Comedy, Reality",https://image.tmdb.org/t/p/w500/jOl12DTFiMcp9ga2KaEKwt5H8oo.jpg,"Jerry Lee, Ryan Zheng, Sha Yi, Adam Fan, Zhang Zhenyuan, Bai Lu, Meng Ziyi, Li Yunrui",,2026-05-08,new_release,0.08972207412575804,0.5700000000000001,8
72896,tv,My Little Old Boy,미운 우리 새끼,2016-08-26,7.0,10,47.445,"How much do you know about your grown up son? In Mom’s Diary, the daily lives of the grown up celebrity sons are closely observed by their mothers. Do you know why your son drinks so much these days? How much do you know about your son’s philosophy in his life style? Heart-warming moments of observational communication between a mother and a son can be seen on Mom’s Diary.",ko,"Reality, Talk",https://image.tmdb.org/t/p/w500/fgeWRIiigNHLxy3qEzM0HqNcFHT.jpg,"Shin Dong-yup, Seo Jang-hoon",,2026-05-08,new_release,0.07401650271333042,0.7,8
220150,tv,Pokémon Horizons,ポケットモンスター,2023-04-14,8.6,102,52.4773,"Follow Liko and Roy as they unravel the mysteries that surround them and encounter Friede, Captain Pikachu, Amethio, and others during their exciting adventures!",ja,"Animation, Action & Adventure, Sci-Fi & Fantasy, Kids",https://image.tmdb.org/t/p/w500/amemXW39lMbNBJFRMJ5W7q9mLP2.jpg,"Minori Suzuki, Yuka Terasaki, Yoshino Aoyama",https://www.youtube.com/watch?v=h7aa23yWmiI,2026-05-08,new_release,0.0818821052111668,0.86,8
302063,tv,Deep In Love,Taşacak Bu Deniz,2025-10-10,7.778,9,45.003,"In a land where people are accustomed to battling fierce waves and constant storms, the story of a woman who stands tall on her feet, with all her emotional strength, resilience and endurance, and a man who is passionate about his ""love"" and who competes with the storms of the Black Sea and struggles with its waves, comes to the screens with an effective script... The ups and downs of the mountains, the sea and the human soul are told through the eyes of a stranger who finds himself in the middle of the endless war between two mortal enemies.",tr,"Drama, Family, Soap",https://image.tmdb.org/t/p/w500/uHIOTJXN9nNTc51WyunL43Fvge3.jpg,"Ulaş Tuna Astepe, Deniz Baysal, Ava Yaman, Burak Yörük, Yeşim Ceren Bozoğlu, Onur Dilber, Erdem Şanlı, Burcu Cavrar",,2026-05-08,new_release,0.07019959964719437,0.7777999999999999,8
30801,tv,2 Days and 1 Night,1박 2일,2007-08-05,7.1,29,49.473,"2 Days & 1 Night is a South Korean reality-variety show with the motto ""real wild road variety."" Its main concept is to recommend various places of interest that viewers can visit in South Korea.",ko,"Comedy, Reality",https://image.tmdb.org/t/p/w500/qezeCEkIKHQM5iwyVeYBuXmYA2h.jpg,"Kim Jong-min, Moon Se-yoon, DinDin, Yoo Seon-ho, Jo Se-ho, Lee Joon",,2026-05-08,new_release,0.07718631410486355,0.71,8
245842,tv,Wistoria: Wand and Sword,杖と剣のウィストリア,2024-07-07,7.686,105,44.0161,"In a world where magic reigns, Will Serfort can’t cast a spell. Though hardworking, Will’s classmates think less of him for it. However, he has a secret strength: his sword. Can Will defy expectations with muscle over magic and blade over wand? Find out in this epic sword-and-sorcery adventure!",ja,"Animation, Action & Adventure, Sci-Fi & Fantasy",https://image.tmdb.org/t/p/w500/5n0IZQA9MiXn5JBKZibtNhhFSAZ.jpg,"Kohei Amasaki, Akira Sekine, Reiko Suzuki, Atsushi Tamaru, Shinya Takahashi, Tomohiro Ono, Jun Fukuyama, Makoto Furukawa",https://www.youtube.com/watch?v=FNiBiXXeyb8,2026-05-08,new_release,0.06865705188471702,0.7686,8
31991,tv,WWE NXT,WWE NXT,2010-02-23,6.71,126,44.4905,Wrestlers will portray heroes or villains as they follow a series of events that build tension and culminate in a wrestling match or series of matches.,en,"Action & Adventure, Drama",https://image.tmdb.org/t/p/w500/9nLBX5Bf7PW4FAaWJLXpFFdeTlV.jpg,,,2026-05-08,new_release,0.06939855017078374,0.671,8
13945,tv,"Gute Zeiten, schlechte Zeiten","Gute Zeiten, schlechte Zeiten",1992-05-11,5.532,47,41.1003,"Gute Zeiten, schlechte Zeiten is a long-running German television soap opera, first broadcast on RTL in 1992. The programme concerns the lives of a fictional neighborhood in Germany's capital city Berlin. Over the years the soap opera tends to have an overhaul of young people in their late teens and early twenties; targeting a young viewership.",de,"Drama, Soap",https://image.tmdb.org/t/p/w500/qujVFLAlBnPU9mZElV4NZgL8iXT.jpg,,,2026-05-08,new_release,0.06409958834653541,0.5532,8
245318,tv,Margo's Got Money Troubles,Margo's Got Money Troubles,2026-04-14,8.0,32,39.4026,"The daughter of a former Hooter's waitress and an ex-pro wrestler, Margo is a recent college dropout and aspiring writer. Faced with a new baby, mounting pile of bills, and dwindling number of ways to pay them, Margo must find a way forward.",en,"Drama, Comedy",https://image.tmdb.org/t/p/w500/fRR0Ho2c1nFJQiXWg4LNIgRPbg0.jpg,"Elle Fanning, Nick Offerman, Greg Kinnear, Thaddea Graham, Michelle Pfeiffer",https://www.youtube.com/watch?v=AjI52haEerU,2026-05-08,new_release,0.06144604357365287,0.8,8
124101,tv,Hacks,Hacks,2021-05-13,7.4,337,43.8833,"Explore a dark mentorship that forms between Deborah Vance, a legendary Las Vegas comedian, and an entitled, outcast 25-year-old.",en,"Comedy, Drama",https://image.tmdb.org/t/p/w500/ca5XiEFgyGsI38QT3wEKa1QVGX.jpg,"Jean Smart, Hannah Einbinder, Carl Clemons-Hopkins, Paul W. Downs, Megan Stalter, Mark Indelicato, Rose Abdoo",https://www.youtube.com/watch?v=pJcfoJCCJ50,2026-05-08,new_release,0.06844948238136614,0.74,8
57775,tv,Chibi Maruko-chan,ちびまる子ちゃん,1990-01-07,7.87,23,34.1429,"Meet Maruko, a sweet schoolgirl with a hefty dose of curiosity (and occasional laziness!). She sails through life in a cozy town alongside her loving parents, grandparents, and sister. Maruko has a band of loyal friends, including her closest pal, Tama-chan, but her playful and doting grandpa is at the heart of it all. Life is never dull in this charming series.",ja,"Animation, Comedy",https://image.tmdb.org/t/p/w500/bfn54AAMuh47IFqeoco0jgeVH1a.jpg,"TARAKO, Yusaku Yara, Teiyu Ichiryusai, Yuko Mizutani, Yuko Sasaki, Takeshi Aono, Naoko Watanabe, Masami Kikuchi",https://www.youtube.com/watch?v=QhYZOyOiHKI,2026-05-08,new_release,0.053225009561795454,0.787,8
14658,tv,Survivor,Survivor,2000-05-31,7.302,426,41.8374,"A reality show contest where sixteen or more castaways split between two or more “Tribes” are taken to a remote isolated location and are forced to live off the land with meager supplies for roughly 39 days. Frequent physical challenges are used to pit the tribes against each other for rewards, such as food or luxuries, or for “Immunity”, forcing the other tribe to attend “Tribal Council”, where they must vote off one of their players.",en,Reality,https://image.tmdb.org/t/p/w500/1usR1nanbDvnc0LJlWd5TOylT9M.jpg,Jeff Probst,,2026-05-08,new_release,0.06525169287153496,0.7302,8
72517,tv,Classroom of the Elite,ようこそ実力至上主義の教室へ,2017-07-12,8.4,778,45.2626,"Kiyotaka Ayanokouji enrolls at the prestigious Tokyo Koudo Ikusei Academy, but is assigned to Class 1-D, where students with behavioral problems are housed. The school awards points equivalent to 100,000 yen per month and allows unusual freedom in classes, masking a more complex system.",ja,"Animation, Drama, Mystery",https://image.tmdb.org/t/p/w500/yuHanbUUIv2UWRxxQFt9n8jtmOJ.jpg,"Shoya Chiba, Akari Kito, Ayana Taketatsu, Yurika Kubo, Mao Ichimichi, Ryota Osaka, Eiji Takeuchi, Rina Hidaka",https://www.youtube.com/watch?v=RTvdxGyWV6c,2026-05-08,new_release,0.0706053605136845,0.8400000000000001,8
10029,tv,Great Performances,Great Performances,1971-01-28,6.0,24,39.9688,"The best in the performing arts from across America and around the world including a diverse programming portfolio of classical music, opera, popular song, musical theater, dance, drama, and performance documentaries.",en,"Comedy, Documentary, Drama",https://image.tmdb.org/t/p/w500/1RD6s6KEbX36Cb99pAoWmU8gkwh.jpg,Bray Poor,https://www.youtube.com/watch?v=O_ZmE_nH0Eo,2026-05-08,new_release,0.062331027404957634,0.6,8
78648,tv,Amazing Saturday,놀라운 토요일,2018-04-07,7.6,10,42.255,"A group of hungry celebrities listen to poppin’ tunes, from recent hits to all-time-favorites, to correctly dictate a part of the lyrics.

The songs may sound familiar, but the part they must dictate are unclear to the naked ear, as the lyrics are slurred, muffled by strong beats, etc.

If they get the lyrics right, they get to share exquisite regional dishes. But if they get them wrong, a professional eater gobbles it up instead.",ko,"Comedy, Reality",https://image.tmdb.org/t/p/w500/nEwybsfZBSPjcZamPpKDTaTI5g.jpg,"Shin Dong-yup, Park Na-rae, Kim Dong-hyun, Lee Min-ho, Moon Se-yoon, Key, Hanhae, Taeyeon",https://www.youtube.com/watch?v=apJOlU1WB94,2026-05-08,new_release,0.06590441143026486,0.76,8
96316,tv,Rent-a-Girlfriend,彼女、お借りします,2020-07-11,8.3,952,41.2593,"Kinoshita Kazuya is a 20-year-old failure of a college student. He managed to kiss his girlfriend once, but was dumped after a month. Completely spiteful, Kazuya uses a certain method to date a girl. He goes to their meeting place and a beautiful girl brushing her long, black hair behind her ear was there, smiling at him. Her name was Mizuhara Chizuru. Something real is born after just a single rental! A reckless rom-com filled with love and excitement is about to begin!",ja,"Animation, Comedy",https://image.tmdb.org/t/p/w500/6ZpDPUNtVw6UdJoStvVlRZ62yAi.jpg,"Shun Horie, Sora Amamiya, Aoi Yuuki, Nao Toyama, Rie Takahashi, Yu Serizawa, Yukari Nozawa, Sayuri Sadaoka",https://www.youtube.com/watch?v=jZFEtc3CKHs,2026-05-08,new_release,0.06434810906214378,0.8300000000000001,8
287527,tv,The Testaments,The Testaments,2026-04-08,6.5,37,41.2302,"Growing up in Gilead is all they have ever known. As a new generation of young women grapple with the bleak future that awaits them, they will be forced to search for allies, new and old, to help in their fight for freedom.",en,Drama,https://image.tmdb.org/t/p/w500/xVsFopLisBoiKdXXecaNTN4pJ9A.jpg,"Ann Dowd, Chase Infiniti, Lucy Halliday, Rowan Blanchard, Mattea Conforti, Mabel Li, Amy Seimetz, Brad Alexander",https://www.youtube.com/watch?v=KpWyxrPqkeA,2026-05-08,new_release,0.06430262508211734,0.65,8
241609,tv,Your Friends & Neighbors,Your Friends & Neighbors,2025-04-10,7.615,204,40.8939,"When a financial titan suddenly finds himself divorced and jobless, he starts robbing his wealthy neighbors to stay afloat. Stealing from his own social circle strangely exhilarates him—but he gradually gets tangled in a deadly web.",en,"Drama, Crime",https://image.tmdb.org/t/p/w500/lcp63INKEsVHUly9eayx7gEEOcG.jpg,"Jon Hamm, Amanda Peet, Olivia Munn, Hoon Lee, Mark Tallman, Lena Hall, Aimee Carrero, Eunice Bae",https://www.youtube.com/watch?v=iVRFMd6dEOE,2026-05-08,new_release,0.06377698032325511,0.7615000000000001,9
70672,tv,Men on a Mission,아는 형님,2015-12-05,7.5,41,33.8542,"Male celebs play make-believe as high schoolers, welcoming star transfer students every week and engaging in battles of witty humor and slapstick.",ko,"Reality, Comedy",https://image.tmdb.org/t/p/w500/2jIi55JtYKJTL1km8qHMuUilOWo.jpg,"Kim Young-cheol, Min Kyung-hoon, Kang Ho-dong, Lee Su-geun, Kim Hee-chul, Seo Jang-hoon, Lee Sang-min",,2026-05-08,new_release,0.05277376471527888,0.75,9
104716,tv,Ride the Wind,乘风破浪的姐姐,2020-06-12,6.9,11,37.3277,A chinese variety show which features 30 female celebrities all over 30 years old who must compete to debut in a seven-member girlsband.,zh,Reality,https://image.tmdb.org/t/p/w500/y3ZzkYM26UZ536SzQIhIcswtdGO.jpg,"Stephanie Siao, Angelica Lee Sin-Jie, Christine Fan, Li Xiaoran, Zhao Ziqi, Jill Hsu, Wen Zhengrong, 乌兰图雅",https://www.youtube.com/watch?v=7hJnqQjlDaw,2026-05-08,new_release,0.05820292638613211,0.6900000000000001,9
60761,tv,Ace of the Diamond,ダイヤのA,2013-10-06,8.0,72,39.4206,"Scouted for his potential, brash left-handed pitcher Eijun Sawamura joins baseball powerhouse Seido High to become the undisputed ace of the team.",ja,Animation,https://image.tmdb.org/t/p/w500/wh9dA4w0iUMVpY7htFSiLDhLTYJ.jpg,"Ryota Osaka, Nobunaga Shimazaki, Takahiro Sakurai, Natsuki Hanae, Shintaro Asanuma",https://www.youtube.com/watch?v=nBwb42-9EXo,2026-05-08,new_release,0.061474177994287775,0.8,9
309328,tv,Yeralti,Yeraltı,2026-01-28,7.7,6,43.0379,"Haydar Ali avenges his family's murder and ends up in prison, where he falls into the orbit of Turkey's most dangerous crime cartel. Recruited by intelligence to dismantle it from within, he must earn the trust of its ruthless boss — a man who becomes his closest ally. Three years later, freedom brings the deadliest complication yet: the woman he never stopped loving is now that same man's wife. Dark, cinematic and morally complex — Turkey's answer to Peaky Blinders.",tr,"Drama, Action & Adventure",https://image.tmdb.org/t/p/w500/bu8ks983hBPEzyAH8gSATW5aPJ7.jpg,"Deniz Can Aktaş, Uraz Kaygılaroğlu, Devrim Özkan, Sümeyye Aydoğan, Burak Sevinç, Ülkü Hilal Çiftçi, Koray Şahinbaş, Hülya Gülşen Irmak",https://www.youtube.com/watch?v=OKld1dtFycg,2026-05-08,new_release,0.06712810242554655,0.77,9
